Code,Identifier,Name_En,Name_Es,Name_Fr
0302.9000,4118,Fr/ch fish livers and roes,"Hígados, huevas y lechas, frescos o refrigerados","Foies, oeufs et laitances, comestibles, frais ou réfrigérés"
0303.0000,4119,Fz. fish (excl. fish fillets and other fish meat of heading 0304),Pescado congelado (excepto los filetes y demás carne de pescado de la partida 0304),"Poissons, comestibles, congelés (à l'excl. des filets de poissons et autres chairs de poissons du n° 0304)"
0303.1100,4120,"Fz. sockeye salmon [red salmon] ""Oncorhynchus nerka""","Salmones rojos (Oncorhynchus nerka), congelados","Saumons rouges [Oncorhynchus nerka], congelés"
0303.1200,4121,"Fz. other Pacific salmon (Oncorhynchus gorbuscha, O. keta, O. tschawytscha, O. kisutch, O. masou, O. rhodurus)","Los demás salmones del Pacífico (Oncorhynchus gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), congelados","Autres saumons du Pacifique (Oncorhynchus gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), congelés"
0303.1300,4122,"Fz. Atlantic salmon ""Salmo salar"" and Danube salmon ""Hucho hucho""","Salmones del Atlántico (Salmo salar) y salmones del Danubio (Hucho hucho), congelados","Saumons de l'Atlantique (Salmo salar) et saumons du Danube (Hucho hucho), congelés"
0303.1400,4123,"Fz. trout (Salmo trutta, Oncorhynchus mykiss, O. clarki, O. aguabonita, O. gilae, O. apache and O. chrysogaster)","Truchas (Salmo trutta, Oncorhynchus mykiss, clarki, aguabonita, gilae, apache and chrysogaster), congeladas","Truites (Salmo trutta, Oncorhynchus mykiss, O. clarki, O. aguabonita, O. gilae, O. apache and O. chrysogaster),congelées"
0303.1410,4124,Fz. trout of the species Oncorhynchus apache or Oncorhynchus chrysogaster,"Truchas de las especies Oncorhynchus apache y Oncorhynchus chrysogaster, congeladas","Truites des espèces Oncorhynchus apache et Oncorhynchus chrysogaster, congelées"
0303.1420,4125,"Fz. trout of the species Oncorhynchus mykiss, heads and gills on, gutted, > 1,2 kg or heads off, gilled, gutted, >1 kg","Truchas(Oncorhynchus mykiss), sin descabezar, con branquias y evisc >1,2 kg o descab, sin brans y evisc >1 kg, congel","Truites (O. mykiss), avec tête et branchies, vidées, >1,2 kg ou étêtées et sans branchies, vidées, >1 kg, congelées"
0303.1490,4126,"Fz. trout ""Salmo trutta, Oncorhynchus mykiss, O. clarki, O. aguabonita and O. gilae""","Las demás truchas (Salmo trutta, Oncorhynchus mykiss, O. clarki, O. aguabonita and O. gilae), congeladas","Truites des espèces ''Salmo trutta, Oncorhynchus mykiss, O.clarki, O.aguabonita O.gilae'', congelées"
0303.1900,4127,"Fz. other salmonoidae (excl. sockeye salmon, Pacific, Atlantic, Danube salmon, trout), excl. livers and roes","Las demás salmónidos, excepto los hígados, huevas y lechas, congelados","Autres salmonidés, à l'exclusion des foies, œufs et laitances, congelés"
0303.2300,4128,"Fz. tilapia ""Oreochromis spp.""","Tilapias (Oreochromis spp.), congeladas","Tilapias (Oreochromis spp.), congelés"
0303.2400,4129,"Fz. catfish ""Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.""","Bagres o pez gato (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), congelados","Siluridés (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), congelés"
0303.2500,4130,"Fz. carp ""selected species as HS2012""","Carpas (espec. HS2012), congeladas","Carpes (espèces HS2012), congelées"
0303.2600,4131,"Fz. eels ""Anguilla spp.""","Anguilas (Anguilla spp.), congeladas","Anguilles (Anguilla spp.), congelées"
0303.2900,4132,"Fz. Nile perch ""Lates niloticus"" and snakeheads ""Channa spp."", excluding livers and roes","Percas del Nilo (Lates niloticus) y peces cabeza de serpiente (Channa spp.),exc hígados, huevas y lechas, congelados","Perches du Nil (Lates niloticus) et poissons tête de serpent (Channa spp.), congelés"
0303.3100,4133,"Fz. Halibut ""Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis""","Halibut (fletán) (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis), congelado","Flétans (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis), congelés"
0303.3110,4134,"Fz. lesser or Greenland halibut ""Reinhardtius hippoglossoides""","Halibut (fletán) negro (Reinhardtius hippoglossoides), congelado","Flétans noirs [Reinhardtius hippoglossoides], congelés"
0303.3130,4135,"Fz. Atlantic halibut ""Hippoglossus hippoglossus""","Halibut (fletán) atlántico (Hippoglossus hippoglossus), congelado","Flétans atlantiques [Hippoglossus hippoglossus], congelés"
0303.3190,4136,"Fz. Pacific halibut ""Hippoglossus stenolepis""","Halibut (fletán) del Pacífico (Hippoglossus stenolepis), congelado","Flétans du Pacifique [Hippoglossus stenolepis], congelés"
0303.3200,4137,"Fz. plaice ""Pleuronectes platessa""","Sollas (Pleuronectes platessa), congeladas","Plies ou carrelets [Pleuronectes platessa], congelés"
0303.3300,4138,"Fz. sole ""Solea spp.""","Lenguados (Solea spp.), congelados","Soles [Solea spp.], congelées"
0303.3400,4139,"Fz. turbot ""Psetta maxima""","Rodaballos (Psetta maxima), congelados","Turbots (Psetta maxima), congelés"
0303.3900,4140,"Other frozen flat fish (excl. halibut, plaice, sole, turbot), excl. livers an roes","Los demás pescados planos congelados (excepto halibut/fletán, sollas, lenguados, rodaballos)","Autres poissons plats congelés (à l'excl. des flétans, plies ou carrelets, soles, turbots),"
0303.3910,4141,"Fz. flounder ""Platichthys flesus""","Platija (Platichthys flesus), congeladas","Flets communs [Platichthys flesus], congelés"
0303.3930,4142,Fz. fish of the genus Rhombosolea,"Pescados del género Rhombosolea, congelados","Poissons du genre ''Rhombosolea'', congelés"
0303.3950,4143,"Fz. ""Pelotretis flavilatus"" (Southern lemon sole) or ""Peltorhamphus novaezelandiae"" (New Zealand sole)","Pescados de las especies Pelotretis flavilatus y Peltorhamphus novaezelandiae, congelados","Poissons des espèces Pelotretis flavilatus ou Peltorhamphus novaezelandiae, congelés"
0303.3985,4144,"Fz. flat fish nei ""Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae""","Los demás pescados planos [Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae], congelados","Autres poissons plats [pleuronectidés, bothidés, cynoglossidés, soléidés, scophthalmidés et citharidés], congelés"
0303.4100,4145,"Fz. albacore or longfinned tunas ""Thunnus alalunga""",Albacoras o atunes blancos (Thunnus alalunga) congelados,"Thons blancs ou germons [Thunnus alalunga], congelés"
0303.4110,4146,"Fz. albacore or longfinned tunas ""Thunnus alalunga"" for ind. manufacture under 1604","Albacoras o atunes blancos (Thunnus alalunga), congelados, destinados a la fabricación industrial","Thons blancs ou germons [Thunnus alalunga], congelés, pour préparations industrielles ou conserves"
0303.4190,4147,"Fz. albacore or longfinned tunas ""Thunnus alalunga"" (excl. for ind. processing or preservation)","Los demás Albacoras o atunes blancos (Thunnus alalunga), congelados ( excl. los destinados a la fabricación ind.)","Thons blancs ou germons [Thunnus alalunga], congelés (à l'excl. des thons pour prép. industrielles ou conserves)"
0303.4200,4148,"Fz. yellowfin tunas ""Thunnus albacares""",Atunes de aleta amarilla (rabiles) (Thunnus albacares) congelados,"Thons à nageoires jaunes [Thunnus albacares], congelés"
0303.4212,4149,"Fz. yellowfin tunas ""Thunnus albacares"" for ind. manufacture under 1604, whole,  > 10 kg","Atunes de aleta amarilla (rabiles) (T.albacares), congelados, enteros, peso>10 kg por unidad, destinados a fabric indust","Thons à nageoires jaunes [Thunnus albacares], entiers, > 10 kg, congelés, pour prép. industr./conserves"
0303.4218,4150,"Fz. yellowfin tunas ""Thunnus albacares"" for ind. manufacture under 1604, whole,  <= 10 kg","Los demás atunes de aleta amarilla (rabiles) (Thunnus albacares), congelados, enteros, destinados  fabric industrial","Thons à nageoires jaunes [Thunnus albacares], entiers, <= 10 kg, congelés, pour prép. industr./conserves"
0303.4242,4151,"Fz. yellowfin tunas ""Thunnus albacares"" for ind. manufacture under 1604,>10 kg(excl. whole)","Atunes de aleta amarilla (rabiles) (T. albacares), congel, non-enteros, peso >10 kg por unidad, destinados fabric indus","Thons à nageoires jaunes [T.albacares], non-entiers,>10 kg, congelés, pour prép.industr./conserves"
0303.4248,4152,"Fz. yellowfin tunas ""Thunnus albacares"" for ind. manufacture under 1604,<=10 kg(excl. whole)","Los demás atunes de aleta amarilla (rabiles) (Thunnus albacares), congelados, non-enteros, destinados fabric indust","Thons à nageoires jaunes [T.albacares], non-entiers,<=10 kg, congelés, pour prép.industr./conserves"
0303.4290,4153,"Other fz. yellowfin tunas ""Thunnus albacares"" (excl. for ind. manufacture under 1604)","Los demás atunes de aleta amarilla (rabiles) (Thunnus albacares), congelados,  (excl. los destinados a la fabricación ind.)","Thons à nageoires jaunes [Thunnus albacares], congelés (à l'excl. des thons pour prép. industrielles ou conserves)"
0303.4300,4154,"Fz. skipjack or stripe-bellied bonito ""Euthynnus -Katsuwonus- pelamis""",Listados o bonitos de vientre rayado congelados,"Listaos ou bonites à ventre rayé, congelés"
0303.4310,4155,"Fz. skipjack or stripe-bellied bonito ""Euthynnus-Katsuwonus-pelamis""  for ind. manufacture under 1604","Listados o bonitos de vientre rayado , congelados, destinados a la fabricación industrial","Listaos ou bonites à ventre rayé, congelés, pour préparations industrielles ou conserves"
0303.4390,4156,"Fz. skipjack or stripe-bellied bonito ""Euthynnus-Katsuwonus-pelamis"" (excl. for ind. manufacture under 1604)","Los demás listados o bonitos de vientre rayado , congelados","Listaos ou bonites à ventre rayé, congelés (à l'excl. des poissons pour préparations industrielles ou conserves)"
0303.4400,4157,"Fz. bigeye tunas ""Thunnus obesus""",Patudos o atunes ojo grande (Thunnus obesus) congelados,"Thons obèses [Thunnus obesus], congelés"
0303.4410,4158,"Fz. bigeye tunas ""Thunnus obesus"",  for ind. manufacture under 1604, whole",Patudos o atunes ojo grande (Thunnus obesus) congelados Enteros,"Thons obèses [Thunnus obesus], entiers, congelés, pour préparations industrielles ou conserves"
0303.4490,4159,"Fz. bigeye tunas ""Thunnus obesus"" (excl. for ind. manufacture under 1604)",Patudos o atunes ojo grande (Thunnus obesus) congelados Los demás,"Thons obèses [Thunnus obesus], congelés (à l'excl. des thons pour préparations industrielles ou conserves)"
0303.4500,4160,"Fz. Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis)","Atunes comunes o de aleta azul (Thunnus thynnus, Thunnus orientalis)","Thons rouges (Thunnus thynnus, Thunnus orientalis), congelés"
0303.4512,4161,"Fz. Atlantic bluefin tunas ""Thunnus thynnus"" , for ind. manufacture under 1604","Atunes comunes o de aleta azul del Atlántico (Thunnus thynnus), congelados, destinados a la fabricación industrial","Thons rouges de l'Atlantique (Thunnus thynnus), congelés, destinés à la fabr indust des produits relevant au 1604"
0303.4518,4162,"Fz. Atlantic bluefin tunas ""Thunnus thynnus"",  excl. for ind. manufacture under 1604","Atunes comunes o de aleta azul del Atlántico (Thunnus thynnus), congelados, excl. destinados a la fabricación industrial","Thons rouges de l'Atlantique (Thunnus thynnus),  congelés (à l'excl. des thons pour préparations industr ou conserves)"
0303.4591,4163,"Fz. Pacific bluefin tunas ""Thunnus orientalis"" for ind. manufacture under 1604","Atunes comunes o de aleta azul del Pacífico  (Thunnus orientalis), congelados, destinados a la fabricación industrial","Thons rouges du Pacifique (Thunnus orientalis), congelés, destinés à la fabric indust des produits relevant u 1604"
0303.4599,4164,"Fz. Pacific bluefin tunas ""Thunnus orientalis"" excl. for ind. manufacture under 1604","Atunes comunes o de aleta azul del Pacífico  (Thunnus orientalis), congelados, excl. destinados fabricación industrial","Thons rouges du Pacifique (Thunnus orientalis), congelés (à l'excl. des thons pour préparations industris ou conserves)"
0303.4600,4165,"Fz. Southern bluefin tunas ""Thunnus maccoyii""",Atunes del sur (Thunnus maccoyii) congelados,"Thons rouges du sud [Thunnus maccoyii], congelés"
0303.4610,4166,"Fz. Southern bluefin tunas ""Thunnus maccoyii"" for ind. manufacture under 1604",Atunes del sur (Thunnus maccoyii) congelados destinados a la fabricación industrial,"Thons rouges du sud [Thunnus maccoyii],  congelés, pour prép. industrielles ou conserves"
0303.4690,4167,"Fz. Southern bluefin tunas ""Thunnus maccoyii"" excl. for ind. manufacture under 1604","Atunes del sur (Thunnus maccoyii) congelados , excl. destinados a la fabricación industrial","Thons rouges du sud [Thunnus maccoyii], congelés"
0303.4900,4168,"Fz. tunas of the genus ""Thunnus""(excl. T. alalunga, T. albacares, T. obesus, T. thynnus, T. orientalis and T. maccoyii)","Atunes (Thunnus ) excepto T.alalunga,T.albacares,T.obesus, T.thynnus, T. orientalis , T.maccoyii, congelados","Thons du genre ''Thunnus'' (à l'excl.des espèces ''T.alalunga,albacares,obesus, thynnus,orientalis ,maccoyii)   congelés"
0303.4920,4169,"Fz. Tunas of the genus ""Thunnus"" nei for ind. manufacture under 1604","Atunes (Thunnus ), otros,  congelados,destinados a la fabricación industrial","Thons du genre ''Thunnus'', autres, congelés , pour prép. industrielles ou conserves"
0303.4985,4170,"Fz. tunas Thunnus nei (excl. T. alalunga, albacares, obesus, thynnus,orientalis,maccoyii), excl. for ind. manuf in 1604","Atunes (Thunnus ) otros, congelado, excl. destinados a la fabricación industrial","Thons du genre ''Thunnus'', autres, congelés, à l'excl. des thons pour préparations industrielles ou conserves"
0303.5100,4171,"Fz. herring ""Clupea harengus, Clupea pallasii""","Arenques (Clupea harengus, Clupea pallasii), congelados","Harengs [Clupea harengus, Clupea pallasii], congelés"
0303.5300,4172,"Fz. sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus)","Sardinas (Sardina pilchardus, Sardinops spp.), sardinelas (Sardinella spp.) y espadines (Sprattus sprattus), congeladas","Sardines, sardinelles, sprats ou esprots (Sprattus sprattus), congelés"
0303.5310,4173,Fz. sardines of the species Sardina pilchardus,"Sardinas de la especie Sardina pilchardus, congeladas","Sardines de l'espèce Sardina pilchardus, congelés"
0303.5330,4174,"Fz. sardines of the genus Sardinops; sardinella ""Sardinella spp.""","Sardinas del género Sardinops; sardinelas (Sardinella spp.), congeladas","Sardines du genre Sardinops; sardinella (Sardinella spp.), congelés"
0303.5390,4175,"Fz. brisling or sprats ""Sprattus sprattus""","Espadines (Sprattus sprattus), congelados","Sprats ou esprots (Sprattus sprattus), congelés"
0303.5400,4176,"Fz. mackerel ""Scomber scombrus, Scomber australasicus, Scomber japonicus""","Caballas (Scomber scombrus, Scomber australasicus, Scomber japonicus), congeladas","Maquereaux (Scomber scombrus, Scomber australasicus, Scomber japonicus), congelés"
0303.5410,4177,"Fz. mackerel of the species ""Scomber scombrus"" or ""Scomber japonicus""","Caballas de las especies Scomber scombrus y Scomber japonicus, congeladas","Maquereaux des espèces Scomber scombrus ou Scomber japonicus, congelés"
0303.5490,4178,"Fz. mackerel of the species ""Scomber australasicus""","Caballas de la especie Scomber australasicus, congeladas","Maquereaux de l'espèce Scomber australasicus, congelés"
0303.5500,4179,"Fz.  jack and horse mackerel ""Trachurus spp.""","Jureles (Trachurus spp.), congelados","Chinchards noirs (Trachurus spp.), congelés"
0303.5510,4180,"Fz. Atlantic horse mackerel ""Trachurus trachurus""","Jureles (Trachurus trachurus), congelados","Chinchards (saurels) d'Europe (Trachurus trachurus), congelés"
0303.5530,4181,"Fz. Chilean jack mackerel ""Trachurus murphyi""","Jureles chilenos (Trachurus murphyi), congelados","Chinchards du Chili (Trachurus murphyi), congelés"
0303.5590,4182,"Other fz. jack and horse mackerel ""Trachurus spp."" (excl. T. trachurus and T. murphyi)","Los demás jureles (Trachurus spp.) congelados,  excepto las especies T. trachurus y T. murphyi","Autres chinchards noirs (Trachurus spp.) à l'excl. des espèces T. trachurus et  T. murphyi, congelés"
0303.5600,4183,"Fz. cobia ""Rachycentron canadum""","Cobias (Rachycentron canadum), congeladas","Mafous (Rachycentron canadum), congelés"
0303.5700,4184,Fz. swordfish (Xiphias gladius),"Peces espada (Xiphias gladius), congelados","Espadons (Xiphias gladius), congelés"
0303.6300,4185,"Fz. cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","Bacalaos (Gadus morhua, Gadus ogac, Gadus macrocephalus), congelados","Morues (Gadus morhua, Gadus ogac, Gadus macrocephalus), congelées"
0303.6310,4186,"Fz. cod of the species ""Gadus morhua"" (Atlantic cod)","Bacalaos de las especies Gadus morhua, congelados","Morues de l'espèce Gadus morhua, congelées"
0303.6330,4187,"Fz. cod of the species ""Gadus ogac"" (Greenland cod)",Bacalaos de las especies Gadus ogac,"Morues de l'espèce Gadus ogac, congelées"
0303.6390,4188,"Fz. cod of the species ""Gadus macrocephalus"" (Pacific cod)","Bacalaos de las especies Gadus macrocephalus, congelados","Morues de l'espèce Gadus macrocephalus, congelées"
0303.6400,4189,"Fz. haddock ""Melanogrammus aeglefinus""","Eglefinos (Melanogrammus aeglefinus), congelados","Églefins (Melanogrammus aeglefinus), congelés"
0303.6500,4190,"Fz. Coalfish/Saithe (=Pollock) ""Pollachius virens""","Carboneros (Pollachius virens), congelados","Lieus noirs (Pollachius virens), congelés"
0303.6600,4191,"Fz. hake (Merluccius spp., Urophycis spp.)","Merluzas (Merluccius spp., Urophycis spp.), congeladas","Merlus (Merluccius spp., Urophycis spp.), congelés"
0303.6611,4192,"Fz. cape hake (shallow-water hake) ""Merluccius capensis"" and deepwater hake (deepwater Cape hake) ""Merluccius paradoxus""","Merluza del Cabo (Merluccius capensis) y merluza de altura (Merluccius paradoxus), congelada","Merlus blancs du Cap (Merluccius capensis) et merlus noirs du Cap (Merluccius paradoxus), congelés"
0303.6612,4193,"Fz. Argentine hake (Southwest Atlantic hake) ""Merluccius hubbsi""","Merluza argentina (merluza sudamericana) (Merluccius hubbsi), congelada","Merlus argentins (Merluccius hubbsi), congelés"
0303.6613,4194,"Fz. Southern hake ""Merluccius australis""","Merluza austral (merluza sureña) (Merluccius australis), congelada","Merlus australs (Merluccius australis), congelés"
0303.6619,4195,"Fz. other hake of the genus Merluccius (excl. cape and deepwater hake, Argentine hake, Southern hake)","Los demás merluzas de las especies Merluccius (excepto M. del Cabo y M. de altura, M. argentina, M. austral), congeladas","Autres merlus du genre Merluccius (à excl. de merlus blancs et noirs du Cap, M. argentins, M. australs), congelés"
0303.6690,4196,Fz. hake of the genus Urophycis,"Merluzas del género Urophycis, congeladas","Merlus du genre Urophycis, congelés"
0303.6700,4197,"Fz. Alaska pollack ""Theragra chalcogramma"" and pollack ""Pollachius pollachius""","Abadejo de Alaska (Theraga chalcogramma), congelado","Lieus d’Alaska (Theragra chalcogramma), congelés"
0303.6800,4198,"Fz. blue whiting ""Micromesistius poutassou, Micromesistius australis""","Bacaladillas (Micromesistius poutassou, Micromesistius australis), congeladas","Merlans bleus (Micromesistius poutassou, Micromesistius australis), congelés"
0303.6810,4199,"Fz. blue whiting ""Micromesistius poutassou, Gadus poutassou""","Bacaladilla (Micromesistius poutassou, Gadus poutassou), congelada","Merlans poutassous (Micromesistius poutassou, Gadus poutassou), congelés"
0303.6890,4200,"Fz. southern blue whiting ""Micromesistius australis""","Polacas australes (Micromesistius australis), congeladas","Merlans bleus australs (Micromesistius australis), congelés"
0303.6900,4201,Other fz. Gadiformes,"Los demás pescados Gadiformes, congelados","Autres poissons Gadiformes, congelés"
0303.6910,4202,"Fz. fish of the species Boreogadus saida ""Polar cod""","Pescados de la especie Boreogadus saida, congelados","Poissons de l'espèce Boreogadus saida, congelés"
0303.6930,4203,"Fz. whiting ""Merlangius merlangus""","Merlanes (Merlangius merlangus), congelados","Merlans (Merlangius merlangus), congelés"
0303.6950,4204,"Fz. pollack ""Pollachius pollachius""","Abadejos (Pollachius pollachius), congelados","Lieus jaunes (Pollachius pollachius), congelés"
0303.6970,4205,"Fz. blue grenadier ""Macruronus novaezelandiae""","Colas de rata azul (Macruronus novaezelandiae), congeladas","Grenadiers bleus (Macruronus novaezelandiae), congelés"
0303.6980,4206,"Fz. ling ""Molva spp.""","Marucas y escolanos (Molva spp.), congelados","Lingues (Molva spp.), congelées"
0303.6990,4207,"Fz. Gadiformes, nei (excl. cod, haddock,coalfish, hake, A.poll, blue whiting, Bor. saida, whiting,pollack, blue gre.etc","Los demás pescados Gadiformes nep, congelados","Autres poissons Gadiformes nca,  congelés"
0303.8100,4208,Fz. dogfish and other sharks,"Cazones y demás escualos, congelados","Squales, congelés"
0303.8110,4209,"Fz. dogfish of the species ""Squalus acanthias""","Mielgas (Squalus acanthias), congeladas","Aiguillats (Squalus acanthias), congelés"
0303.8120,4210,"Fz. dogfish of the species ""Scyliorhinus spp.""","Pintarrojas (Scyliorhinus spp.), congeladas","Roussettes (Scyliorhinus spp.), congelés"
0303.8130,4211,"Fz. porbeagle shark ""Lamna nasus""","Marrajo sardinero (Lamna nasus), congelados","Requins-taupes communs (Lamna nasus), congelés"
0303.8190,4212,"Other fz. dogfish and other sharks (excl. Squalus acanthias, Scyliorhinus spp., Lamna nasus, Prionace glauca)","Los demás cazones y demás escualos, congelados,  excepto las especies Squalus acanthias, Scyliorhinus spp., Lamna nasus","Autres squales, congelés, à l'exclusion des Squalus acanthias, Scyliorhinus spp., Lamna nasus"
0303.8200,4213,Fz. rays and skates (Rajidae),"Rayas (Rajidae), congeladas","Raies (Rajidae), congelées"
0303.8300,4214,"Fz. toothfish ""Dissostichus spp.""","Austromerluza antártica y austromerluza negra (Dissostichus spp.), congelada","Légines (Dissostichus spp.), congelées"
0303.8400,4215,"Fz. sea bass ""Dicentrarchus spp.""","Róbalos (Dicentrarchus spp.), congelados","Bars (Dicentrarchus spp.), congelés"
0303.8410,4216,"Fz. European sea bass ""Dicentrarchus labrax""","Lubinas (Dicentrarchus labrax), congeladas","Bars (loups) européens (Dicentrarchus labrax), congelés"
0303.8490,4217,"Fz. Sea bass (excl. european sea bass ""Dicentrarchus labrax"")","Las demás lubinas congeladas, excepto lubinas (Dicentrarchus labrax)","Bars, congelés, à l'exclusion des bars européens (Dicentrarchus labrax)"
0303.8900,4218,Other fz. freshwater or saltwater fish,"Los demás pescados de agua dulce o de mar, congelados","Autres poisson d'eau douce ou de mer,  congelés"
0303.8910,4219,"Fz. freshwater fish, nei","Los demás pescados de agua dulce nep, congelados","Autres poisson d'eau douce nca, congelés"
0303.8921,4220,Fz. fish of the genus Euthynnus (excl. skipjack or stripe-bellied bonito) for ind. Manufacture under 1604,"Los demás pescados congelados del género Euthynnus (excepto 030343, dest. a la fabricación industrial","Autres poissons congelés du genre Euthynnus, autres que 030343, pour préparations industrielles ou conserves"
0303.8929,4221,"Fz. fish of the genus Euthynnus (excl. skipjack or stripe-bellied bonito), excl. for ind. processing or preservation","Los demás pescados congelados del género Euthynnus (excepto 030343, excepto los destinados  a la fabricación industrial","Autres poissons congelés du genre Euthynnus, autres que 030343, à l'excl. des thons pour prép. Industr ou conserves"
0303.8931,4222,"Fz. redfish ""Sebastes marinus""","Gallinetas nórdicas (Sebastes spp.) de la especie Sebastes marinus, congeladas","Rascasses du Nord ou sébastes (Sebastes spp.) de l'espèce Sebastes marinus, congelés"
0303.8939,4223,"Fz. Redfish ""Sebastes spp"" (excl. Sebastes marinus)","Las demás gallinetas nórdicas (excepto la especie Sebastes marinus), congeladas","Autres rascasses du Nord ou sébastes (à l'excl. de Sebastes marinus), congelés"
0303.8940,4224,"Fz. ""Orcynopsis unicolor"" (Plain bonito)","Tasartes (Orcynopsis unicolor), congelados","Poissons de l'espèce Orcynopsis unicolor, congelés"
0303.8945,4225,"Fz. anchovies ""Engraulis spp.""","Anchoas (Engraulis spp.), congeladas","Anchois (Engraulis spp.), congelés"
0303.8950,4226,"Fz. sea bream ""Dentex dentex"", ""Pagellus spp.""","Las especies Dentex dentex y Pagellus spp., congeladas","Dorades de mer des espèces (Dentex dentex et Pagellus spp.), congelés"
0303.8955,4227,"Fz. gilt-head sea bream ""Sparus aurata""","Pargos dorados (Sparus aurata), congelados","Dorades royales (Sparus aurata), congelés"
0303.8960,4228,"Fz. ray's bream ""Brama spp.""","Japutas (Brama spp.), congeladas","Castagnoles (Brama spp.), congelés"
0303.8965,4229,"Fz. monkfish ""Lophius spp.""","Rapes (Lophius spp.), congelados","Baudroies (Lophius spp.), congelés"
0303.8970,4230,"Fz. pink cusk-eel ""Genypterus blacodes""","Rosadas (Genypterus blacodes), congeladas","Abadèches roses (Genypterus blacodes), congelées"
0303.8990,4231,Other frozen saltwater fish,"Los demás pescados de mar nep, congelados","Autres poisson de mer nca,  congelés"
0303.9000,4232,Fz. fish livers and roes,"Hígados, huevas y lechas, congeladas","Foies, œufs et laitances, congelés"
0303.9010,4233,"Fz. hard and soft fish roes,  for the manufacture of deoxyribonucleic acid or protamine sulphate","Huevas y lechas de pescado congeladas,destinadas a la producción del ácido desoxirribonucleico o de sulfato de protamina","Œufs et laitances de poissons congelés, destinés à la production d'acide désoxyribonucléique ou de sulfate de protamine"
0303.9090,4234,"Fz. fish livers, roes (excl. hard, soft roes, for manufacture of deoxyribonucleic acid/protamine sulphate)","Los demás hígados, huevas y lechas, congelados","Foies, oeufs et laitances de poissons, comestibles, congelés"
0304.1000,4235,Fish fillets and other fish meat(whether or not minced)fresh or chilled,Fish fillets and other fish meat(whether or not minced)fresh or chilled,Fish fillets and other fish meat(whether or not minced)fresh or chilled
0304.3100,4236,"Fr/ch fillets of tilapia ""Oreochromis spp.""","Filetes de tilapias (Oreochromis spp.), frescos o refrigerados","Filets de tilapias (Oreochromis spp.), frais ou réfrigérés"
0304.3200,4237,"Fr/ch fillets of catfish ""Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.""","Filetes de bagres o pez gato (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.),  frescos o refrigerados","Filets de siluridés (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), frais ou réfrigérés"
0304.3300,4238,"Fr/ch fillets of nile perch ""Lates niloticus""","Filetes de percas del Nilo (Lates niloticus),  frescos o refrigerados","Filets de perches du Nil (Lates niloticus), frais ou réfrigérés"
0304.3900,4239,"Fr/ch fillets of carp, eels and snakeheads","Los demás filetes de carpas, anguilas y de peces cabeza de serpiente, frescos o refrigerados","Filets de  carpes, anguilles et poissons tête de serpent, frais ou réfrigérés"
0304.4100,4240,"Fr/ch fillets of Pacific, Atlantic and Danube salmon","Filetes de salmones del pacífico,  del Atlántico y del Danubio (Hucho hucho), frescos o refrigerados","Filets de saumons du Pacifique, de l'Atlantique et du Danube, frais ou réfrigérés"
0304.4200,4241,Fr/ch fillets of trout,"Filetes de truchas, frescos o refrigerados","Filets de truites, frais ou réfrigérés"
0304.4210,4242,"Fr/ch fillets of trout of the species Oncorhynchus mykiss, weighing more than 400 g each","Filetes de truchas de la especie Oncorhynchus mykiss de peso superior a 400 g por unidad, frescos o refrigerados","Filets de truites de l'espèce Oncorhynchus mykiss pesant plus de 400 g pièce, frais ou réfrigérés"
0304.4250,4243,Fr/ch fillets of  trout of the species Oncorhynchus apache or Oncorhynchus chrysogaster,"Filetes de truchas de las especies Oncorhynchus apache y Oncorhynchus chrysogaster, frescos o refrigerados","Filets de truites des espèces Oncorhynchus apache ou Oncorhynchus chrysogaster, frais ou réfrigérés"
0304.4290,4244,"Other fr/ch fillets of trout Salmo trutta,Oncorhynchus clarki, aguabonita, gilae, Omykiss weighing less than 400 g each","Los demás filetes de trucha de peso < 400 g/unidad), frescos o refrigerados","Autres filetes de truites, frais ou réfrigérés"
0304.4300,4245,"Fr/ch fillets of flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)","Filetes de pescados planos,  frescos o refrigerados","Filets de poissons plats, frais ou réfrigérés"
