"ISSCAAP"	"TAXOCODE"	"3A_CODE"	"Scientific_name"	"English_name"	"French_name"	"Spanish_name"	"Author"	"Family"	"Order"	"Stats_data"
"38"	"1080100309"	"SYU"	"Scyliorhinus hesperius"	"Whitesaddled catshark"	"Roussette selle blanche"	"Alitán ensillado"	"Springer 1966"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080100310"	"SYM"	"Scyliorhinus meadi"	"Blotched catshark"	"Roussette cloquée"	"Alitán pintarrajo"	"Springer 1966"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080100311"	"SYF"	"Scyliorhinus retifer"	"Chain catshark"	"Roussette maille"	"Alitán mallero"	"(Garman 1881)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080100312"	"SYK"	"Scyliorhinus tokubee"				"Shirai, Hagiwara & Nakaya 1992"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080100313"	"SYZ"	"Scyliorhinus torazame"	"Cloudy catshark"	"Roussette nuageuse"	"Alitán nubarrado"	"(Tanaka 1908)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080100314"	"SYI"	"Scyliorhinus torrei"	"Dwarf catshark"	"Roussette naine"	"Alitán enano"	"Howell Rivero 1936"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"10801003XX"	"SCL"	"Scyliorhinus spp"	"Catsharks, nursehounds nei"	"Roussettes nca"	"Alitanes, pintarrojas nep"		"Scyliorhinidae"	"CARCHARHINIFORMES"	1
"38"	"1080100401"	"SHV"	"Schroederichthys bivius"	"Narrowmouthed catshark"	"Holbiche blanche"	"Pejegato bocachica"	"(Smith 1838)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080100402"	"SHY"	"Schroederichthys chilensis"	"Redspotted catshark"	"Holbiche à taches rouges"	"Pintarroja chilena"	"(Guichenot 1848)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080100403"	"SHU"	"Schroederichthys maculatus"	"Narrowtail catshark"	"Holbiche petite queue"	"Pejegato rabo fino"	"Springer 1966"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080100404"	"SHN"	"Schroederichthys tenuis"	"Slender catshark"	"Holbiche mannequin"	"Pejegato menudo"	"Springer 1966"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080100501"	"ASY"	"Asymbolus analis"	"Australian spotted catshark"	"Chien tacheté"	"Pejegato de lunares"	"(Ogilby 1885)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080100502"	"ASV"	"Asymbolus vincenti"	"Gulf catshark"	"Chien tasmanien"	"Pejegato de Tasmania"	"(Zeitz 1908)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"10801005XX"	"AXM"	"Asymbolus spp"					"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080100701"	"ATM"	"Atelomycterus macleayi"	"Australian marbled catshark"	"Chien marbré"	"Pejegato jaspeado"	"Whitley 1939"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080100702"	"ATY"	"Atelomycterus marmoratus"	"Coral catshark"	"Chien corail"	"Pintarroja coralera"	"(Bennett 1830)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080100901"	"HPE"	"Haploblepharus edwardsii"	"Puffadder shyshark"	"Roussette vipérine"	"Alitán viperino"	"(Voigt 1832)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080100902"	"HPF"	"Haploblepharus fuscus"	"Brown shyshark"	"Roussette brune"	"Alitán marrón"	"Smith 1950"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080100903"	"HPP"	"Haploblepharus pictus"	"Dark shyshark"	"Roussette sombre"	"Alitán obscuro"	"(Müller & Henle 1838)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101101"	"HOP"	"Holohalaelurus punctatus"	"African spotted catshark"	"Holbiche à gorge tachetée"	"Pejegato moteado"	"(Gilchrist 1914)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101102"	"HOR"	"Holohalaelurus regani"	"Izak catshark"	"Holbiche isard"	"Pejegato reticulado"	"(Gilchrist 1922)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101301"	"PAH"	"Parmaturus campechiensis"	"Campeche catshark"	"Holbiche campèchoise"	"Pejegato campechano"	"Springer 1979"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101302"	"PAE"	"Parmaturus macmillani"	"McMillan's cat shark"			"Hardy 1985"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101303"	"PAV"	"Parmaturus melanobranchius"	"Blackgill catshark"	"Holbiche à joues noires"	"Pejegato de agallas negras"	"(Chan 1966)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101304"	"PAW"	"Parmaturus pilosus"	"Salamander shark"	"Holbiche salamandre"	"Pejagato salamandra"	"Garman 1906"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101305"	"PAY"	"Parmaturus xaniurus"	"Filetail catshark"	"Holbiche râpe"	"Pejegato lima"	"(Gilbert 1892)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101401"	"CSA"	"Apristurus acanutus"				"Meng, Chu & Li 1985"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101402"	"CSU"	"Apristurus atlanticus"	"Atlantic ghost catshark"	"Holbiche atlantique"	"Pejegato atlántico"	"(Koefoed 1927)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101403"	"CSN"	"Apristurus brunneus"	"Brown catshark"	"Holbiche brune"	"Pejegato marrón"	"(Gilbert 1892)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101404"	"CSQ"	"Apristurus canutus"	"Hoary catshark"	"Holbiche grise"	"Pejegato cano"	"Springer & Heemstra 1979"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101405"	"CSG"	"Apristurus gibbosus"				"Meng, Chu & Li 1985"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101406"	"CSW"	"Apristurus herklotsi"	"Longfin catshark"	"Holbiche à longues nageoires"	"Pejegato aletón"	"(Fowler 1934)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101407"	"APD"	"Apristurus indicus"	"Smallbelly catshark"	"Holbiche artouca"	"Pejegato índico"	"(Brauer 1906)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101408"	"APV"	"Apristurus investigatoris"	"Broadnose catshark"	"Holbiche platnez"	"Pejegato ñato"	"(Misra 1962)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101409"	"CSJ"	"Apristurus japonicus"	"Japanese catshark"	"Holbiche japonaise"	"Pejegato japonés"	"Nakaya 1975"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101410"	"CSZ"	"Apristurus kampae"	"Longnose catshark"	"Holbiche tapir"	"Pejegato trompudo"	"Taylor 1972"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101411"	"APQ"	"Apristurus laurussonii"	"Iceland catshark"			"(Saemundsson 1922)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101412"	"CSF"	"Apristurus longicephalus"	"Longhead catshark"	"Holbiche à grande tête"	"Pejegato cabezón"	"Nakaya 1975"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101413"	"CSX"	"Apristurus macrorhynchus"	"Flathead catshark"	"Holbiche torazame"	"Pejegato chato"	"(Tanaka 1909)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101414"	"APM"	"Apristurus macrostomus"				"Meng, Chu & Li 1985"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101415"	"APF"	"Apristurus maderensis"	"Madeira catshark"	"Roussette de Madère"	"Pejegato de Madera"	"Cadenat & Maul 1966"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101416"	"APA"	"Apristurus manis"	"Ghost catshark"	"Holbiche fantôme"	"Pejegato fantasma"	"(Springer 1979)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101417"	"APX"	"Apristurus microps"	"Smalleye catshark"	"Holbiche porc"	"Pejegato puerco"	"(Gilchrist 1922)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101418"	"APY"	"Apristurus micropterygeus"				"Meng, Chu & Li 1986"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101419"	"APW"	"Apristurus nasutus"	"Largenose catshark"	"Holbiche cyrano"	"Pejegato hocicón"	"de Buen 1959"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101420"	"APK"	"Apristurus parvipinnis"	"Smallfin catshark"	"Holbiche petites ailes"	"Pejegato mocho"	"Springer & Heemstra 1979"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101421"	"APZ"	"Apristurus platyrhynchus"	"Spatulasnout catshark"	"Holbiche spatule"	"Pejegato espatulado"	"(Tanaka 1909)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101422"	"APP"	"Apristurus profundorum"	"Deep-water catshark"	"Holbiche papoila"	"Pejegato abisal"	"(Goode & Bean 1896)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101423"	"CSV"	"Apristurus riveri"	"Broadgill catshark"	"Holbiche grandes oreilles"	"Pajegato agallón"	"Bigelow & Schroeder 1944"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101424"	"APC"	"Apristurus saldanha"	"Saldanha catshark"	"Holbiche gatussau"	"Pejegato saldaña"	"(Barnard 1925)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101425"	"APJ"	"Apristurus sibogae"	"Pale catshark"	"Holbiche pâle"	"Pejegato paliducho"	"(Weber 1913)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101426"	"ASI"	"Apristurus sinensis"	"South China catshark"	"Holbiche chuhu"	"Pejegato chino"	"Chu & Hu 1981"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101427"	"ASO"	"Apristurus spongiceps"	"Spongehead catshark"	"Holbiche tête molle"	"Pejegato esponjoso"	"(Gilbert 1905)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101428"	"ASE"	"Apristurus stenseni"	"Panama ghost catshark"	"Holbiche nébuleuse"	"Pejegato panameño"	"(Springer 1979)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080101429"	"ASW"	"Apristurus verweyi"	"Borneo catshark"	"Holbiche malaise"	"Pejegato de Borneo"	"(Fowler 1934)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"10801014XX"	"API"	"Apristurus spp"	"Deep-water catsharks"	"Holbiches"	"Pejegatos"		"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080102801"	"AUK"	"Aulohalaelurus kanakorum"	"Kanakorum catshark"			"Séret 1990"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080102802"	"AUL"	"Aulohalaelurus labiosus"	"Australian blackspot catshark"	"Chien à taches noires"	"Pejegato estrellado"	"(Waite 1905)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080103001"	"HAA"	"Halaelurus alcocki"	"Arabian catshark"	"Holbiche arabique"	"Pejegato arábigo"	"Garman 1913"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080103002"	"HAB"	"Halaelurus boesemani"	"Speckled catshark"	"Holbiche mouchetée"	"Pejegato pintado"	"Springer & D'Aubrey 1972"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080103003"	"HAE"	"Halaelurus buergeri"	"Blackspotted catshark"	"Holbiche à taches noires"	"Pejegato de manchas negras"	"(Müller & Henle 1838)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080103004"	"HAN"	"Halaelurus canescens"	"Dusky catshark"	"Holbiche sombre"	"Pejegato oscuro"	"(Günther 1878)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	1
"38"	"1080103005"	"HAO"	"Halaelurus dawsoni"	"New Zealand catshark"	"Holbiche kiwi"	"Pejegato neozelandés"	"Springer 1971"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080103006"	"HAH"	"Halaelurus hispidus"	"Bristly catshark"	"Holbiche mignonne"	"Pejegato erizado"	"(Alcock 1891)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080103007"	"HAV"	"Halaelurus immaculatus"	"Spotless catshark"	"Holbiche glabre"	"Pejegato immaculado"	"Chu & Meng 1982"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080103008"	"HAY"	"Halaelurus lineatus"	"Lined catshark"	"Holbiche des plages"	"Pejegato playero"	"Bass, D'Aubrey & Kistnasamy 1975"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080103009"	"HAG"	"Halaelurus lutarius"	"Mud catshark"	"Holbiche des vases"	"Pejegato fanguero"	"Springer & D'Aubrey 1972"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080103010"	"HAK"	"Halaelurus natalensis"	"Tiger catshark"	"Holbiche tigrée"	"Pejegato atigrado"	"(Regan 1904)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080103011"	"HAQ"	"Halaelurus quagga"	"Quagga catshark"	"Holbiche quagga"	"Pejegato quagga"	"(Alcock 1899)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080103101"	"PEU"	"Pentanchus profundicolus"	"Onefin catshark"	"Holbiche voile"	"Pejegato velero"	"Smith & Radcliffe 1912"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080103401"	"CPF"	"Cephaloscyllium fasciatum"	"Reticulated swellshark"	"Holbiche bouffie"	"Pejegato mallero"	"Chan 1966"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080103402"	"CPS"	"Cephaloscyllium isabellum"	"Draughtsboard shark"	"Holbiche damier"	"Pejegato ajedrezado"	"(Bonnaterre 1788)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	1
"38"	"1080103403"	"CPT"	"Cephaloscyllium laticeps"	"Australian swellshark"	"Holbiche gressouillette"	"Pejegato australiano"	"(Duméril 1853)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080103404"	"CPN"	"Cephaloscyllium nascione"	"Whitefinned swellshark"	"Holbiche isabelle"	"Pejegato bordeado"	"Whitley 1932"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080103405"	"CPA"	"Cephaloscyllium silasi"	"Indian swellshark"	"Holbiche indienne"	"Pejegato de Silas"	"(Talwar 1974)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080103406"	"CPH"	"Cephaloscyllium sufflans"	"Balloon shark"	"Holbiche soufflue"	"Pejegato balón"	"(Regan 1921)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080103407"	"CPB"	"Cephaloscyllium umbratile"	"Blotchy swell shark"			"Jordan & Fowler 1903"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080103408"	"CPV"	"Cephaloscyllium ventriosum"	"Swellshark"	"Holbiche ventrue"	"Pejegato hinchado"	"(Garman 1880)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080103501"	"CPC"	"Cephalurus cephalus"	"Lollipop catshark"	"Holbiche têtard"	"Pejegato renacuajo"	"(Gilbert 1892)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080103601"	"POU"	"Poroderma africanum"	"Striped catshark"	"Roussette rubanée"	"Alitán listado"	"(Gmelin 1789)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080103602"	"POE"	"Poroderma marleyi"	"Barbeled catshark"	"Roussette barbichette"	"Alitán de barbilla"	"Fowler 1934"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080103603"	"POH"	"Poroderma pantherinum"	"Leopard catshark"	"Roussette panthère"	"Alitán leopardo"	"(Müller & Henle 1838)"	"Scyliorhinidae"	"CARCHARHINIFORMES"	0
"38"	"10801XXXXX"	"SYX"	"Scyliorhinidae"	"Catsharks, etc. nei"	"Chiens,holbiches,rousset. nca"	"Alitanes,pejegatos,pintar. nep"		"Scyliorhinidae"	"CARCHARHINIFORMES"	1
"38"	"1080200401"	"BSH"	"Prionace glauca"	"Blue shark"	"Peau bleue"	"Tiburón azul"	"(Linnaeus 1758)"	"Carcharhinidae"	"CARCHARHINIFORMES"	1
"38"	"1080200501"	"CIO"	"Isogomphodon oxyrhynchus"	"Daggernose shark"	"Requin bécune"	"Cazón picudo sudamericano"	"(Müller & Henle 1839)"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080200701"	"LMT"	"Lamiopsis temmincki"	"Broadfin shark"	"Requin grandes ailes"	"Tiburón aletón"	"(Müller & Henle 1839)"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080200801"	"CNX"	"Nasolamia velox"	"Whitenose shark"	"Requin nez blanc"	"Cazón trompa blanca"	"(Gilbert 1898)"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080201001"	"CCP"	"Carcharhinus plumbeus"	"Sandbar shark"	"Requin gris"	"Tiburón trozo"	"(Nardo 1827)"	"Carcharhinidae"	"CARCHARHINIFORMES"	1
"38"	"1080201002"	"CCY"	"Carcharhinus amblyrhynchoides"	"Graceful shark"	"Requin gracile"	"Tiburón grácil"	"(Whitley 1934)"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080201003"	"CCL"	"Carcharhinus limbatus"	"Blacktip shark"	"Requin bordé"	"Tiburón macuira"	"(Müller & Henle 1839)"	"Carcharhinidae"	"CARCHARHINIFORMES"	1
"38"	"1080201005"	"BLR"	"Carcharhinus melanopterus"	"Blacktip reef shark"	"Requin pointes noires"	"Tiburón de puntas negras"	"(Quoy & Gaimard 1824)"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080201006"	"AML"	"Carcharhinus amblyrhynchos"	"Grey reef shark"	"Requin dagsit"	"Tiburón de arrecifes"	"(Bleeker 1856)"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080201007"	"CCF"	"Carcharhinus amboinensis"	"Pigeye shark"	"Requin balestrine"	"Tiburón baleta"	"(Müller & Henle 1839)"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080201008"	"CCX"	"Carcharhinus borneensis"	"Borneo shark"	"Requin tigre houareau"	"Tiburón de Borneo"	"(Bleeker 1859)"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080201009"	"CCN"	"Carcharhinus acronotus"	"Blacknose shark"	"Requin nez noir"	"Tiburón amarillo"	"(Poey 1860)"	"Carcharhinidae"	"CARCHARHINIFORMES"	1
"38"	"1080201010"	"CCC"	"Carcharhinus cautus"	"Nervous shark"	"Requin nerveux"	"Tiburón nervioso"	"(Whitley 1945)"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080201011"	"OCS"	"Carcharhinus longimanus"	"Oceanic whitetip shark"	"Requin océanique"	"Tiburón oceánico"	"(Poey 1861)"	"Carcharhinidae"	"CARCHARHINIFORMES"	1
"38"	"1080201012"	"CCR"	"Carcharhinus porosus"	"Smalltail shark"	"Requin tiqueue"	"Tiburón poroso"	"(Ranzani 1840)"	"Carcharhinidae"	"CARCHARHINIFORMES"	1
"38"	"1080201014"	"CCD"	"Carcharhinus dussumieri"	"Whitecheek shark"	"Requin à joues blanches"	"Tiburón cariblanco"	"(Müller & Henle 1839)"	"Carcharhinidae"	"CARCHARHINIFORMES"	1
"38"	"1080201015"	"CCZ"	"Carcharhinus fitzroyensis"	"Creek whaler"	"Requin baleinier"	"Tiburón ballenero"	"(Whitley 1943)"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080201016"	"DUS"	"Carcharhinus obscurus"	"Dusky shark"	"Requin de sable"	"Tiburón arenero"	"(Lesueur 1818)"	"Carcharhinidae"	"CARCHARHINIFORMES"	1
"38"	"1080201017"	"FAL"	"Carcharhinus falciformis"	"Silky shark"	"Requin soyeux"	"Tiburón jaquetón"	"(Müller & Henle 1839)"	"Carcharhinidae"	"CARCHARHINIFORMES"	1
"38"	"1080201018"	"CCE"	"Carcharhinus leucas"	"Bull shark"	"Requin bouledogue"	"Tiburón sarda"	"(Müller & Henle 1839)"	"Carcharhinidae"	"CARCHARHINIFORMES"	1
"38"	"1080201019"	"ALS"	"Carcharhinus albimarginatus"	"Silvertip shark"	"Requin pointe blanche"	"Tiburón de puntas blancas"	"(Rüppell 1837)"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080201020"	"BRO"	"Carcharhinus brachyurus"	"Copper shark"	"Requin cuivre"	"Tiburón cobrizo"	"(Günther 1870)"	"Carcharhinidae"	"CARCHARHINIFORMES"	1
"38"	"1080201021"	"CCB"	"Carcharhinus brevipinna"	"Spinner shark"	"Requin tisserand"	"Tiburón aleta negra"	"(Müller & Henle 1839)"	"Carcharhinidae"	"CARCHARHINIFORMES"	1
"38"	"1080201022"	"CCI"	"Carcharhinus sealei"	"Blackspot shark"	"Requin à tache noir"	"Tiburón alinegro"	"(Pietschmann 1913)"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080201023"	"CCS"	"Carcharhinus signatus"	"Night shark"	"Requin de nuit"	"Tiburón de noche"	"(Poey 1868)"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080201024"	"CCM"	"Carcharhinus macloti"	"Hardnose shark"	"Requin à nez rude"	"Tiburón trompudo"	"(Müller & Henle 1839)"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080201025"	"CCO"	"Carcharhinus isodon"	"Finetooth shark"	"Requin à petits dents"	"Tiburón dentiliso"	"(Valenciennes 1841)"	"Carcharhinidae"	"CARCHARHINIFORMES"	1
"38"	"1080201026"	"CCA"	"Carcharhinus altimus"	"Bignose shark"	"Requin babosse"	"Tiburón baboso"	"(Springer 1950)"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080201027"	"CCG"	"Carcharhinus galapagensis"	"Galapagos shark"	"Requin des Galapagos"	"Tiburón de Galápagos"	"(Snodgrass & Heller 1905)"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080201028"	"CCK"	"Carcharhinus hemiodon"	"Pondicherry shark"	"Requin baliai"	"Tiburón de Pondicherry"	"(Valenciennes 1839)"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080201029"	"CCJ"	"Carcharhinus leiodon"				"Garrick 1985"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080201030"	"CCV"	"Carcharhinus perezi"	"Caribbean reef shark"	"Requin de récif"	"Tiburón coralino"	"(Poey 1876)"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080201031"	"CCQ"	"Carcharhinus sorrah"	"Spot-tail shark"	"Requin à queue tachetée"	"Tiburón rabo manchado"	"(Müller & Henle 1839)"	"Carcharhinidae"	"CARCHARHINIFORMES"	1
"38"	"1080201032"	"CCU"	"Carcharhinus tilstoni"	"Australian blacktip shark"			"(Whitley 1950)"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080201033"	"CCW"	"Carcharhinus wheeleri"	"Blacktail reef shark"	"Requin à queue noire"	"Tiburón coralero rabinegro"	"Garrick 1982"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"10802010XX"	"CWZ"	"Carcharhinus spp"	"Carcharhinus sharks nei"	"Requins Carcharhinus nca"	"Cazones Carcharhinus nep"		"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080201703"	"TIG"	"Galeocerdo cuvier"	"Tiger shark"	"Requin tigre commun"	"Tintorera tigre"	"(Péron & Lesueur 1822)"	"Carcharhinidae"	"CARCHARHINIFORMES"	1
"38"	"1080202101"	"SLA"	"Scoliodon laticaudus"	"Spadenose shark"	"Requin épée"	"Cazón espadachín"	"Müller & Henle 1838"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080202201"	"TRB"	"Triaenodon obesus"	"Whitetip reef shark"	"Requin corail"	"Tiburón coralero ñato"	"(Rüppell 1837)"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080202701"	"NGB"	"Negaprion brevirostris"	"Lemon shark"	"Requin citron"	"Tiburón galano"	"(Poey 1868)"	"Carcharhinidae"	"CARCHARHINIFORMES"	1
"38"	"1080202702"	"NGA"	"Negaprion acutidens"	"Sicklefin lemon shark"	"Requin limon faucille"	"Tiburón segador"	"(Rüppell 1837)"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080203201"	"CLD"	"Loxodon macrorhinus"	"Sliteye shark"	"Requin sagrin"	"Tiburón ojuelo"	"Müller & Henle 1839"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080203301"	"CGA"	"Glyphis gangeticus"	"Ganges shark"	"Requin du Ganges"	"Tiburón del Ganges"	"(Müller & Henle 1839)"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080203302"	"CGG"	"Glyphis glyphis"	"Speartooth shark"	"Requin lancette"	"Tiburón lanza"	"(Müller & Henle 1839)"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080204001"	"RHT"	"Rhizoprionodon terraenovae"	"Atlantic sharpnose shark"	"Requin aiguille gussi"	"Cazón picudo atlántico"	"(Richardson 1836)"	"Carcharhinidae"	"CARCHARHINIFORMES"	1
"38"	"1080204002"	"RHA"	"Rhizoprionodon acutus"	"Milk shark"	"Requin à museau pointu"	"Cazón lechoso"	"(Rüppell 1837)"	"Carcharhinidae"	"CARCHARHINIFORMES"	1
"38"	"1080204003"	"RHL"	"Rhizoprionodon lalandii"	"Brazilian sharpnose shark"	"Requin aiguille brésilien"	"Cazón picudo chino"	"(Müller & Henle 1839)"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080204004"	"RHU"	"Rhizoprionodon longurio"	"Pacific sharpnose shark"	"Requin bironche"	"Cazón picudo del Pacífico"	"(Jordan & Gilbert 1882)"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080204005"	"RHX"	"Rhizoprionodon oligolinx"	"Grey sharpnose shark"	"Requin aiguille gris"	"Cazón picudo gris"	"Springer 1964"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080204006"	"RHR"	"Rhizoprionodon porosus"	"Caribbean sharpnose shark"	"Requin aiguille antillais"	"Cazón picudo antillano"	"(Poey 1861)"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"1080204007"	"RHY"	"Rhizoprionodon taylori"	"Australian sharpnose shark"	"Requin aiguille réchine"	"Cazón picudo australiano"	"(Ogilby 1915)"	"Carcharhinidae"	"CARCHARHINIFORMES"	0
"38"	"10802040XX"	"RHZ"	"Rhizoprionodon spp"	"Sharpnose sharks nei"	"Requins aiguilles gussi nca"	"Cazones picudos nep"		"Carcharhinidae"	"CARCHARHINIFORMES"	0
